transaction_id,order_date,customer_id,product_id,product_name,category,subcategory,brand,original_price_inr,discount_percent,discounted_price_inr,quantity,subtotal_inr,delivery_charges,final_amount_inr,customer_city,customer_state,customer_tier,customer_spending_tier,customer_age_group,payment_method,delivery_days,delivery_type,is_prime_member,is_festival_sale,festival_name,customer_rating,return_status,order_month,order_year,order_quarter,product_weight_kg,is_prime_eligible,product_rating
TXN_2016_00009099,2016-03-25,CUST_2016_00002833,PROD_000160,OnePlus OnePlus 3 64GB White,Electronics,Smartphones,OnePlus,52370.59,16.22,43874.62,1,43874.62,0.0,43874.62,Pune,Maharashtra,Tier1,Budget,18-25,COD,7,Standard,False,No,,3.5,Delivered,3,2016,1,0.25,1,4.3
TXN_2016_00009100,2016-03-16,CUST_2016_00012753,PROD_000036,Samsung Galaxy S6 Edge 16GB Gold,Electronics,Smartphones,Samsung,89362.9,29.05,63404.32,2,126808.65,0.0,126808.65,Chennai,Tamil Nadu,Metro,Standard,36-45,COD,3,Standard,False,False,,3.5,Returned,3,2016,1,0.16,0,3.9
TXN_2016_00009101,2016-03-25,CUST_2015_00007160,PROD_000062,OnePlus OnePlus X 16GB Blue,Electronics,Smartphones,OnePlus,59782.12,0.0,59782.12,1,59782.12,0.0,59782.12,Bangalore,Karnataka,Metro,Premium,26-35,COD,4,Standard,False,False,,,Delivered,3,2016,1,0.23,1,3.4
TXN_2016_00009102,2016-03-15,CUST_2015_00003705,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,Electronics,Tablets,OnePlus,49008.14,43.28,27796.12,1,27796.12,0.0,27796.12,Chennai,Tamil Nadu,Metro,Premium,36-45,Debit Card,3,Standard,0,True,Holi Festival,5.0,Delivered,3,2016,1,0.53,False,4.3
TXN_2016_00009103,2016-03-08,CUST_2015_00010651,PROD_001927,Fitbit Tracker,Electronics,Smart Watch,Fitbit,20213.77,69.89,6085.82,1,6085.82,0.0,6085.82,Pune,Maharashtra,Tier1,Standard,26-35,Net Banking,5,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.05,True,4.0
TXN_2016_00009104,2016-03-03,CUST_2016_00018164,PROD_000122,Apple iPhone SE 16GB Black,Electronics,Smartphones,Apple,99764.61,36.81,63038.39,1,63038.39,0.0,63038.39,Meerut,Uttar Pradesh,Rural,Standard,36-45,COD,4,Standard,False,True,Holi Festival,5.0/5.0,Delivered,3,2016,1,0.19,True,3.6
TXN_2016_00009105,09-03-2016,CUST_2015_00004197,PROD_001640,MSI Aspire 4GB RAM Black,Electronics,Laptops,MSI,70071.42,57.14,30030.58,1,30030.58,0.0,30030.58,Delhi,Delhi,Metro,Standard,26-35,COD,3,Standard,False,True,Holi Festival,,Delivered,3,2016,1,2.66,True,3.2
TXN_2016_00009106,2016-03-11,CUST_2015_00011615,PROD_001729,Xiaomi Slate 8GB RAM Silver,Electronics,Tablets,Xiaomi,21541.01,54.6,9779.08,2,19558.16,,19558.16,Surat,Gujarat,Tier1,Standard,26-35,Credit Card,3,Standard,False,True,Holi Festival,4.5,Delivered,3,2016,1,0.33,True,4.5
TXN_2016_00009107,2016-03-20,CUST_2015_00004316,PROD_000203,Motorola Moto G4 Plus 32GB Blue,Electronics,Smartphones,Motorola,21305.85,7.56,19696.09,2,39392.18,0.0,39392.18,Hyderabad,Telangana,Metro,Standard,36-45,COD,3,Standard,False,False,,,Delivered,3,2016,1,0.25,False,4.5
TXN_2016_00009108,2016-03-06,CUST_2015_00007692,PROD_001671,Alienware Ultrabook 4GB RAM Black,Electronics,Laptops,Alienware,108139.08,46.87,57450.81,1,57450.81,0.0,57450.81,Chennai,Tamil Nadu,Metro,Premium,18-25,COD,4,Standard,False,True,Holi Festival,4.5,Delivered,3,2016,1,2.33,True,4.7
TXN_2016_00009109,2016-03-10,CUST_2016_00012999,PROD_000055,OnePlus OnePlus 2 16GB White,Electronics,Smartphones,OnePlus,53954.67,18.97,43717.19,1,43717.19,0.0,43717.19,Nagpur,Maharashtra,Tier1,Standard,26-35,Credit Card,5,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.2,True,4.1
TXN_2016_00009110,2016-03-18,CUST_2016_00016308,PROD_000202,Motorola Moto G4 Plus 16GB Blue,Electronics,Smartphones,Motorola,20509.76,0.0,20509.76,1,20509.76,0.0,20509.76,Kochi,Kerala,Tier2,Standard,,COD,3,Standard,False,False,,3.5,Delivered,3,2016,1,0.18,True,4.5
TXN_2016_00009111,2016-03-04,CUST_2016_00007265,PROD_000172,Xiaomi Redmi Note 3 32GB Black,Electronics,Smartphones,Xiaomi,32132.5,38.12,19883.44,2,39766.89,0.0,39766.89,Moradabad,Uttar Pradesh,Rural,Standard,55+,COD,5,Standard,False,True,Holi Festival,4.5,Delivered,3,2016,1,0.2,True,3.9
TXN_2016_00009112,2016-03-31,CUST_2015_00000705,PROD_000059,OnePlus OnePlus X 32GB Black,Electronics,Smartphones,OnePlus,56370.4,0.0,56370.4,1,56370.4,0.0,56370.4,Delhi,Delhi,Metro,Budget,26-35,Net Banking,1-2 days,Standard,No,False,,5.0,Delivered,3,2016,1,0.2,True,3.8
TXN_2016_00009113,2016-03-30,CUST_2016_00018300,PROD_000032,Samsung Galaxy S6 Edge 16GB White,Electronics,Smartphones,Samsung,98445.97,0.0,98445.97,1,98445.97,0.0,98445.97,Vadodara,Gujarat,Tier2,Premium,,COD,5,Standard,False,False,,4/5,Delivered,3,2016,1,0.2,Yes,4.3
TXN_2016_00009114,2016-03-29,CUST_2016_00004091,PROD_000123,Apple iPhone SE 32GB Black,Electronics,Smartphones,Apple,109719.96,0.0,109719.96,1,109719.96,0.0,109719.96,Vadodara,Gujarat,Tier2,Standard,46-55,Debit Card,5,Standard,False,False,,4.5,Delivered,3,2016,1,0.23,False,4.7
TXN_2016_00009115,2016-03-17,CUST_2016_00014872,PROD_001729,Xiaomi Slate 8GB RAM Silver,Electronics,Tablets,Xiaomi,21541.01,15.68,18162.39,1,18162.39,,18162.39,Kochi,Kerala,Tier2,Standard,18-25,Net Banking,3,Standard,False,False,,4.5,Delivered,3,2016,1,0.33,True,4.5
TXN_2016_00009116,2016-03-13,CUST_2015_00001517,PROD_000147,Samsung Galaxy J7 Prime 16GB Black,Electronics,Smartphones,Samsung,17776.98,36.42,11302.47,1,11302.47,0.0,11302.47,Jaipur,Rajasthan,Tier1,Standard,,Credit Card,3,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.19,True,4.0
TXN_2016_00009117,2016-03-14,CUST_2015_00003843,PROD_001943,Garmin Sports Watch Premium,Electronics,Smart Watch,Garmin,45977.52,29.85,32252.48,1,32252.48,0.0,32252.48,Mumbai,Maharashtra,Metro,Standard,18-25,COD,3,Standard,False,True,Holi Festival,4.0,Delivered,3,2016,1,0.07,True,4.2
TXN_2016_00009118,2016-03-28,CUST_2016_00006806,PROD_001692,Samsung Galaxy Tab 8GB RAM Silver,Electronics,Tablets,Samsung,83522.73,0.0,83522.73,1,83522.73,0.0,83522.73,Chennai,Tamil Nadu,Metro,Premium,36-45,Debit Card,3,Standard,True,False,,,Delivered,3,2016,1,0.43,False,4.8
TXN_2016_00009119,2016-03-11,CUST_2016_00003863,PROD_000069,Xiaomi Mi 4i 64GB White,Electronics,Smartphones,Xiaomi,22456.02,61.1,8734.68,1,8734.68,0.0,8734.68,Jaipur,Rajasthan,Tier1,Standard,,COD,5,Standard,False,TRUE,Holi Festival,,Delivered,3,2016,1,0.23,False,3.6
TXN_2016_00009120,2016-03-14,CUST_2015_00005547,PROD_000112,Apple iPhone 7 32GB Blue,Electronics,Smartphones,Apple,1349210.5,57.32,57582.97,1,57582.97,0.0,57582.97,Chennai,Tamil Nadu,Metro,Premium,18-25,COD,5,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.18,True,4.7
TXN_2016_00009121,2016-03-13,CUST_2015_00004056,PROD_001603,Acer Gaming 8GB RAM Silver,Electronics,Laptops,Acer,127339.18,30.35,88691.86,1,88691.86,0.0,88691.86,Delhi,Delhi,Metro,Premium,26-35,COD,4,Standard,False,True,Holi Festival,,Delivered,3,2016,1,2.27,True,4.6
TXN_2016_00009122,2016-03-01,CUST_2015_00011095,PROD_001693,Samsung Galaxy Tab 8GB RAM Black,Electronics,Tablets,Samsung,79973.14,52.03,38366.62,2,76733.23,0.0,76733.23,Mumbai,Maharashtra,Metro,Standard,,COD,6,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.45,True,3.7
TXN_2016_00009123,2016-03-18,CUST_2016_00001827,PROD_000021,Samsung Galaxy S6 16GB Black,Electronics,Smartphones,Samsung,124296.15,0.0,124296.15,2,248592.3,0.0,248592.3,Mumbai,Maharashtra,Metro,Standard,26-35,COD,5,Standard,False,False,,3.5,Delivered,3,2016,1,0.19,True,4.7
TXN_2016_00009124,2016-03-29,CUST_2015_00011206,PROD_000028,Samsung Galaxy S6 32GB Blue,Electronics,Smartphones,Samsung,"₹87,069.21",18.17,71252.27,1,71252.27,0.0,71252.27,Kolkata,West Bengal,Metro,Premium,26-35,COD,3,Standard,False,False,,,Delivered,3,2016,1,0.19,True,4.5
TXN_2016_00009125,09/03/2016,CUST_2016_00008270,PROD_000127,Samsung Galaxy S7 32GB Black,Electronics,Smartphones,Samsung,65756.67,52.84,31007.67,3,93023.01,0.0,93023.01,Kolkata,West Bengal,Metro,Standard,36-45,COD,4,Standard,False,True,Holi Festival,4.0,Delivered,3,2016,1,0.2,True,3.9
TXN_2016_00009126,2016-03-24,CUST_2016_00000897,PROD_000181,Xiaomi Mi 5 64GB White,Electronics,Smartphones,Xiaomi,35253.4,0.0,35253.4,1,35253.4,0.0,35253.4,Bangalore,Karnataka,Metro,Standard,26-35,COD,3,Standard,False,0,,4.5,Delivered,3,2016,1,0.21,True,4.2
TXN_2016_00009127,2016-03-30,CUST_2016_00015624,PROD_000070,Xiaomi Redmi 2 16GB Black,Electronics,Smartphones,Xiaomi,29115.31,0.0,29115.31,1,29115.31,0.0,29115.31,Hyderabad,Telangana,Metro,Standard,18-25,COD,3,Standard,False,0,,,Delivered,3,2016,1,0.2,True,4.2
TXN_2016_00009128,2016-03-08,CUST_2015_00003703,PROD_000123,Apple iPhone SE 32GB Black,Electronics,Smartphones,Apple,109719.96,29.94,76869.04,1,76869.04,0.0,76869.04,Jaipur,Rajasthan,Tier1,Standard,26-35,UPI,3,Standard,False,True,Holi Festival,,Returned,3,2016,1,0.23,False,4.7
TXN_2016_00009129,2016-03-23,CUST_2015_00001609,PROD_001571,ASUS Inspiron 8GB RAM Silver,Electronics,Laptops,ASUS,40860.74,27.08,29795.66,2,59591.32,0.0,59591.32,Bangalore,Karnataka,Metro,Standard,36-45,Credit Card,3,Standard,False,False,,,Delivered,3,2016,1,2.02,False,4.7
TXN_2016_00009130,2016-03-06,CUST_2016_00000988,PROD_001603,Acer Gaming 8GB RAM Silver,Electronics,Laptops,Acer,"₹127,339.18",39.09,77560.94,1,77560.94,0.0,77560.94,Kolkata,West Bengal,Metro,Standard,18-25,COD,5,Standard,False,True,Holi Festival,,Delivered,3,2016,1,2.27,True,4.6
TXN_2016_00009131,2016-03-07,CUST_2016_00007058,PROD_001983,Samsung OLED TV,Electronics,TV & Entertainment,Samsung,38678.26,25.01,29004.11,1,29004.11,0.0,29004.11,Mumbai,Maharashtra,Metro,Standard,26-35,Net Banking,4,Standard,False,True,Holi Festival,4/5,Delivered,3,2016,1,25.87,False,3.9
TXN_2016_00009132,2016-03-31,CUST_2016_00007280,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,Electronics,Smartphones,Samsung,87467.46,28.57,62477.24,2,124954.47,0.0,124954.47,Jaipur,Rajasthan,Tier1,Standard,46-55,COD,4,Standard,False,False,,,Delivered,3,2016,1,0.16,False,3.7
TXN_2016_00009133,2016-03-19,CUST_2016_00016073,PROD_000165,OnePlus OnePlus 3T 16GB White,Electronics,Smartphones,OnePlus,77011.56,25.21,57596.99,1,57596.99,0.0,57596.99,Bangalore,Karnataka,Metro,Standard,18-25,COD,6,Standard,False,False,,4.5,Delivered,3,2016,1,0.2,True,3.8
TXN_2016_00009134,2016-03-10,CUST_2016_00008615,PROD_000043,Samsung Galaxy Note 5 32GB Blue,Electronics,Smartphones,Samsung,"₹163,765.28",45.31,89561.4,1,89561.4,0.0,89561.4,Kolkata,West Bengal,Metro,Premium,46-55,COD,3,Standard,False,1,Holi Festival,4.0,Delivered,3,2016,1,0.24,True,3.6
TXN_2016_00009135,2016-03-25,CUST_2016_00017341,PROD_001892,Samsung Tracker Premium,Electronics,Smart Watch,Samsung,23544.58,0.0,23544.58,1,23544.58,0.0,23544.58,Chennai,Tamil Nadu,Metro,Standard,26-35,COD,3,Standard,False,False,,,Delivered,3,2016,1,0.06,True,3.5
TXN_2016_00009136,2016-03-22,CUST_2016_00001226,PROD_001884,Apple Fitness Band Premium,Electronics,Smart Watch,Apple,40989.63,0.0,40989.63,2,81979.26,0.0,81979.26,Hyderabad,Telangana,Metro,Budget,36-45,COD,3,Standard,False,False,,4.5,Delivered,3,2016,1,0.04,True,4.3
TXN_2016_00009137,2016-03-31,CUST_2016_00005048,PROD_001639,MSI Aspire 4GB RAM Silver,Electronics,Laptops,MSI,65371.99,0.0,65371.99,1,65371.99,0.0,65371.99,Nagpur,Maharashtra,Tier1,Standard,18-25,Credit Card,4,Standard,False,False,,4.5,Delivered,3,2016,1,2.68,True,4.1
TXN_2016_00009138,2016-03-08,CUST_2016_00017334,PROD_000195,Motorola Moto G4 32GB Blue,Electronics,Smartphones,Motorola,18482.26,32.35,12503.63,1,12503.63,0.0,12503.63,Kolkata,West Bengal,Metro,Standard,36-45,Debit Card,4,Standard,False,True,Holi Festival,4.0,Returned,3,2016,1,0.15,True,4.2
TXN_2016_00009139,2016-03-03,CUST_2016_00006071,PROD_001957,Noise Sports Watch Premium,Electronics,Smart Watch,Noise,37664.98,43.07,21442.63,1,21442.63,0.0,21442.63,Bangalore,Karnataka,Metro,Standard,,COD,6,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.03,False,4.2
TXN_2016_00009140,2016-03-26,CUST_2016_00003292,PROD_001935,Garmin Watch Deluxe,Electronics,Smart Watch,Garmin,46161.87,0.0,46161.87,1,46161.87,0.0,46161.87,Mumbai,Maharashtra,Metro,Standard,36-45,Credit Card,3,Standard,False,False,,4.0,Delivered,3,2016,1,0.08,False,4.8
TXN_2016_00009141,03/25/2016,CUST_2016_00015634,PROD_000077,Xiaomi Redmi 2 32GB Blue,Electronics,Smartphones,Xiaomi,19888.63,0.0,19888.63,2,39777.26,0.0,39777.26,Bangalore,Karnataka,Metro,Budget,18-25,COD,4,Standard,False,No,,,Delivered,3,2016,1,0.19,True,4.3
TXN_2016_00009142,2016-03-12,CUST_2015_00002061,PROD_001570,ASUS Inspiron 4GB RAM Black,Electronics,Laptops,ASUS,116388.97,28.3,83446.8,1,83446.8,0.0,83446.8,Mumbai,Maharashtra,Metro,Standard,46-55,COD,3,Standard,No,True,Holi Festival,5.0,Delivered,3,2016,1,1.4,True,4.7
TXN_2016_00009143,2016-03-20,CUST_2016_00015775,PROD_001710,Lenovo Tab M10 8GB RAM Black,Electronics,Tablets,Lenovo,59718.16,0.0,59718.16,1,59718.16,0.0,59718.16,Bangalore,Karnataka,Metro,Standard,36-45,COD,4,Standard,0,False,,,Delivered,3,2016,1,0.49,True,4.1
TXN_2016_00009144,2016-03-13,CUST_2015_00005500,PROD_000011,Apple iPhone 6 Plus 64GB Black,Electronics,Smartphones,Apple,131444.68,32.81,88316.6,1,88316.6,0.0,88316.6,Mumbai,Maharashtra,Metro,Premium,26-35,Credit Card,5,Standard,False,True,Holi Festival,5.0,Delivered,3,2016,1,0.23,True,3.8
TXN_2016_00009145,2016-03-04,CUST_2015_00002167,PROD_000002,Apple iPhone 6 32GB Black,Electronics,Smartphones,Apple,159298.76,48.01,82815.81,1,82815.81,0.0,82815.81,Pune,Maharashtra,Tier1,Premium,55+,COD,7,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.18,True,3.4
TXN_2016_00009146,03/03/2016,CUST_2016_00015516,PROD_001899,Xiaomi Watch Premium,Electronics,Smart Watch,Xiaomi,47276.62,53.01,22216.37,1,22216.37,0.0,22216.37,Bangalore,Karnataka,Metro,Premium,46-55,COD,3,Standard,No,TRUE,Holi Festival,,Delivered,3,2016,1,0.06,True,4.2
TXN_2016_00009147,2016-03-23,CUST_2016_00010123,PROD_000124,Apple iPhone SE 16GB White,Electronics,Smartphones,Apple,-101945.03,0.0,101945.03,1,101945.03,,101945.03,Bangalore,Karnataka,Metro,Standard,36-45,COD,3,Standard,False,False,,,Delivered,3,2016,1,0.23,True,4.6
TXN_2016_00009148,2016-03-25,CUST_2016_00010706,PROD_000021,Samsung Galaxy S6 16GB Black,Electronics,Smartphones,Samsung,124296.15,0.0,124296.15,3,372888.45,0.0,372888.45,Surat,Gujarat,Tier1,Standard,18-25,Credit Card,5,Standard,0,False,,,Delivered,3,2016,1,0.19,Yes,4.7
TXN_2016_00009149,2016-03-20,CUST_2016_00010850,PROD_001796,Realme Earbuds Premium,Electronics,Audio,Realme,17633.21,0.0,17633.21,1,17633.21,0.0,17633.21,Mumbai,Maharashtra,Metro,Budget,36-45,COD,3,Standard,False,False,,3.5,Delivered,3,2016,1,0.73,True,4.1
TXN_2016_00009150,2016-03-25,CUST_2015_00005581,PROD_000037,Samsung Galaxy Note 5 16GB Black,Electronics,Smartphones,Samsung,"Rs 89,154",29.08,63231.26,1,63231.26,0.0,63231.26,Hyderabad,Telangana,Metro,Standard,36-45,COD,5,Standard,False,False,,,Delivered,3,2016,1,0.22,True,3.8
TXN_2016_00009151,2016-03-11,CUST_2015_00003401,PROD_001975,Fire-Boltt Fitness Band Premium,Electronics,Smart Watch,Fire-Boltt,29172.9,38.52,17935.59,1,17935.59,0.0,17935.59,Chennai,Tamil Nadu,Metro,Standard,26-35,COD,5,Standard,False,True,Holi Festival,4.0,Delivered,3,2016,1,0.04,False,4.4
TXN_2016_00009152,2016-03-02,CUST_2016_00000357,PROD_000059,OnePlus OnePlus X 32GB Black,Electronics,Smartphones,OnePlus,56370.4,31.25,38754.5,1,38754.5,0.0,38754.5,Chennai ,Tamil Nadu,Metro,Standard,36-45,Debit Card,4,Standard,False,True,Holi Festival,4.0,Delivered,3,2016,1,0.2,True,3.8
TXN_2016_00009153,25-03-2016,CUST_2015_00002588,PROD_001772,Sony Bluetooth Speaker,Electronics,Audio,Sony,23948.62,0.0,23948.62,2,47897.24,0.0,47897.24,Kolkata,West Bengal,Metro,Standard,18-25,Net Banking,4,Standard,False,False,,5.0,Returned,3,2016,1,0.72,True,4.0
TXN_2016_00009154,2016-03-20,CUST_2016_00011119,PROD_000084,Xiaomi Redmi Note 4G 32GB Blue,Electronics,Smartphones,Xiaomi,30550.58,0.0,30550.58,1,30550.58,0.0,30550.58,Patna,Bihar,Tier2,Standard,36-45,COD,3,Standard,False,0,,4.5,Delivered,3,2016,1,0.19,True,4.2
TXN_2016_00009155,2016-03-29,CUST_2015_00004951,PROD_001680,Apple Tab M10 4GB RAM Silver,Electronics,Tablets,Apple,23110.53,6.13,21693.67,1,21693.67,0.0,21693.67,Mumbai,Maharashtra,Metro,Standard,46-55,COD,4,Standard,False,False,,4.0,Delivered,3,2016,1,0.66,True,4.2
TXN_2016_00009156,03/16/2016,CUST_2015_00009783,PROD_000065,Xiaomi Mi 4i 32GB Black,Electronics,Smartphones,Xiaomi,24737.54,0.0,24737.54,1,24737.54,0.0,24737.54,Kolkata,West Bengal,Metro,Budget,26-35,COD,5,Standard,False,False,,,Delivered,3,2016,1,0.16,True,4.5
TXN_2016_00009157,2016-03-01,CUST_2016_00003500,PROD_000069,Xiaomi Mi 4i 64GB White,Electronics,Smartphones,Xiaomi,22456.02,46.98,11906.97,1,11906.97,0.0,11906.97,Vadodara,Gujarat,Tier2,Standard,36-45,Debit Card,6,Standard,False,1,Holi Festival,5.0,Delivered,3,2016,1,0.23,False,3.6
TXN_2016_00009158,2016-03-24,CUST_2016_00008491,PROD_000051,Samsung Galaxy J7 32GB Blue,Electronics,Smartphones,Samsung,19981.58,0.0,19981.58,1,19981.58,0.0,19981.58,Hyderabad,Telangana,Metro,Standard,46-55,COD,4,Standard,False,False,,,Delivered,3,2016,1,0.19,True,4.3
TXN_2016_00009159,2016-03-22,CUST_2016_00008513,PROD_001719,Xiaomi iPad 4GB RAM Black,Electronics,Tablets,Xiaomi,31455.68,0.0,31455.68,1,31455.68,,31455.68,Nagpur,Maharashtra,Tier1,Standard,46-55,Debit Card,4,Standard,False,False,,,Delivered,3,2016,1,0.57,True,3.3
TXN_2016_00009160,2016-03-31,CUST_2016_00011390,PROD_001683,Apple Mi Pad 8GB RAM Silver,Electronics,Tablets,Apple,44619.19,0.0,44619.19,1,44619.19,0.0,44619.19,Moradabad,Uttar Pradesh,Rural,Standard,18-25,Net Banking,4,Standard,False,False,,4.5,Delivered,3,2016,1,0.4,True,4.5
TXN_2016_00009161,2016-03-05,CUST_2015_00003837,PROD_001943,Garmin Sports Watch Premium,Electronics,Smart Watch,Garmin,45977.52,52.91,21650.06,1,21650.06,0.0,21650.06,Indore,Madhya Pradesh,Tier1,Standard,18-25,COD,0,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.07,True,4.2
TXN_2016_00009162,13/03/2016,CUST_2015_00010912,PROD_001652,Alienware Inspiron 4GB RAM Black,Electronics,Laptops,Alienware,186304.65,20.1,148856.33,1,148856.33,,148856.33,Kolkata,West Bengal,Metro,Premium,36-45,COD,5,Standard,False,True,Holi Festival,5.0,Delivered,3,2016,1,1.62,Yes,4.6
TXN_2016_00009163,2016-03-17,CUST_2016_00014674,PROD_000156,OnePlus OnePlus 3 32GB Black,Electronics,Smartphones,OnePlus,42689.74,27.2,31079.78,2,62159.56,0.0,62159.56,Kochi,Kerala,Tier2,Standard,26-35,Debit Card,4,Standard,0,False,,,Delivered,3,2016,1,0.15,False,4.2
TXN_2016_00009164,2016-03-23,CUST_2015_00005239,PROD_000052,OnePlus OnePlus 2 16GB Black,Electronics,Smartphones,OnePlus,71533.69,0.0,71533.69,2,143067.38,0.0,143067.38,Ahmedabad,Gujarat,Tier1,Standard,26-35,COD,4,Standard,False,0,,4.5,Delivered,3,2016,1,0.21,True,3.6
TXN_2016_00009165,2016-03-20,CUST_2016_00004521,PROD_001759,JBL Neckband,Electronics,Audio,JBL,21560.77,0.0,21560.77,1,21560.77,0.0,21560.77,Delhi,Delhi,Metro,Standard,46-55,Net Banking,6,Standard,False,False,,5.0,Delivered,3,2016,1,0.23,True,3.7
TXN_2016_00009166,2016-03-31,CUST_2015_00008812,PROD_001927,Fitbit Tracker,Electronics,Smart Watch,Fitbit,20213.77,0.0,20213.77,1,20213.77,0.0,20213.77,Nagpur,Maharashtra,Tier1,Standard,26-35,COD,3,Standard,False,False,,,Returned,3,2016,1,0.05,True,4.0
TXN_2016_00009167,2016-03-12,CUST_2015_00004153,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,Electronics,Tablets,OnePlus,49008.14,63.01,18128.48,1,18128.48,0.0,18128.48,Bangalore,Karnataka,Metro,Premium,26-35,COD,4,Standard,False,True,Holi Festival,4.5,Delivered,3,2016,1,0.53,False,4.3
TXN_2016_00009168,2016-03-23,CUST_2016_00007788,PROD_001546,Dell MacBook 4GB RAM Silver,Electronics,Laptops,Dell,29555.87,8.3,27102.27,1,27102.27,0.0,27102.27,Pune,Maharashtra,Tier1,Standard,46-55,Debit Card,3,Standard,False,False,,,Delivered,3,2016,1,1.21,True,3.4
TXN_2016_00009169,2016-03-20,CUST_2016_00007153,PROD_000127,Samsung Galaxy S7 32GB Black,Electronics,Smartphones,Samsung,65756.67,0.0,65756.67,1,65756.67,0.0,65756.67,Hyderabad,Telangana,Metro,Standard,46-55,COD,5,Standard,False,False,,4.0,Delivered,3,2016,1,0.2,True,3.9
TXN_2016_00009170,2016-03-19,CUST_2016_00010850,PROD_000069,Xiaomi Mi 4i 64GB White,Electronics,Smartphones,Xiaomi,22456.02,0.0,22456.02,2,44912.04,0.0,44912.04,Mumbai,Maharashtra,Metro,Budget,36-45,COD,4,Standard,False,No,,3.0,Delivered,3,2016,1,0.23,False,3.6
TXN_2016_00009171,2016-03-12,CUST_2015_00009903,PROD_000021,Samsung Galaxy S6 16GB Black,Electronics,Smartphones,Samsung,124296.15,59.16,50762.06,1,50762.06,0.0,50762.06,Delhi,Delhi,Metro,Standard,18-25,COD,3,Standard,False,True,Holi Festival,4.0,Delivered,3,2016,1,0.19,True,4.7
TXN_2016_00009172,2016-03-21,CUST_2016_00004474,PROD_000051,Samsung Galaxy J7 32GB Blue,Electronics,Smartphones,Samsung,19981.58,0.0,19981.58,1,19981.58,0.0,19981.58,Mumbai,Maharashtra,Metro,Budget,18-25,COD,4,Standard,FALSE,False,,,Delivered,3,2016,1,0.19,True,4.3
TXN_2016_00009173,2016-03-20,CUST_2015_00005869,PROD_001603,Acer Gaming 8GB RAM Silver,Electronics,Laptops,Acer,127339.18,19.15,102949.12,1,102949.12,0.0,102949.12,Mumbai,Maharashtra,Metro,Premium,26-35,COD,4,Standard,False,False,,,Delivered,3,2016,1,2.27,True,4.6
TXN_2016_00009174,03/07/2016,CUST_2016_00000049,PROD_000046,Samsung Galaxy J7 32GB Black,Electronics,Smartphones,Samsung,40530.17,25.34,30258.81,1,30258.81,0.0,30258.81,Surat,Gujarat,Tier1,Standard,18-25,COD,3,Standard,False,True,Holi Festival,,Delivered,3,2016,1,0.24,False,3.8
TXN_2016_00009175,2016-03-25,CUST_2016_00011664,PROD_000056,OnePlus OnePlus 2 32GB White,Electronics,Smartphones,OnePlus,42183.01,0.0,42183.01,1,42183.01,0.0,42183.01,Delhi,Delhi,Metro,Budget,36-45,COD,3,Standard,False,False,,,Delivered,3,2016,1,0.25,True,3.9
TXN_2016_00009176,2016-03-26,CUST_2016_00013301,PROD_000197,Motorola Moto G4 32GB Gold,Electronics,Smartphones,Motorola,24592.61,7.89,22651.83,1,22651.83,0.0,22651.83,Pune,Maharashtra,Tier1,Budget,18-25,Credit Card,6,Standard,False,False,,3.5,Delivered,3,2016,1,0.2,True,4.1
TXN_2016_00009177,2016-03-08,CUST_2016_00013272,PROD_000157,OnePlus OnePlus 3 64GB Black,Electronics,Smartphones,OnePlus,"₹96,000.22",23.94,73022.38,1,73022.38,0.0,73022.38,Bangalore,Karnataka,Metro,Premium,18-25,COD,4,Standard,No,True,Holi Festival,4.0,Delivered,3,2016,1,0.21,True,4.6
TXN_2016_00009178,03/03/2016,CUST_2016_00017989,PROD_001581,ASUS Gaming 4GB RAM Black,Electronics,Laptops,ASUS,119571.69,19.73,95978.47,1,95978.47,0.0,95978.47,Kolkata,West Bengal,Metro,Standard,46-55,COD,3,Standard,False,True,Holi Festival,4.0,Returned,3,2016,1,2.57,False,3.0
TXN_2016_00009179,2016-03-20,CUST_2016_00016558,PROD_001570,ASUS Inspiron 4GB RAM Black,Electronics,Laptops,ASUS,116388.97,24.05,88400.78,2,176801.56,0.0,176801.56,Lucknow,Uttar Pradesh,Tier1,Standard,18-25,COD,3,Standard,False,False,,,Delivered,3,2016,1,1.4,True,4.7
TXN_2016_00009180,2016-03-10,CUST_2016_00008653,PROD_000160,OnePlus OnePlus 3 64GB White,Electronics,Smartphones,OnePlus,52370.59,15.62,44188.26,1,44188.26,0.0,44188.26,Jaipur,Rajasthan,Tier1,Standard,26-35,COD,5,Standard,False,True,Holi Festival,5.0,Delivered,3,2016,1,0.25,True,4.3
