transaction_id,order_date,customer_id,product_id,product_name,category,subcategory,brand,original_price_inr,discount_percent,discounted_price_inr,quantity,subtotal_inr,delivery_charges,final_amount_inr,customer_city,customer_state,customer_tier,customer_spending_tier,customer_age_group,payment_method,delivery_days,delivery_type,is_prime_member,is_festival_sale,festival_name,customer_rating,return_status,order_month,order_year,order_quarter,product_weight_kg,is_prime_eligible,product_rating
TXN_2015_00002207,01/16/2015,CUST_2015_00001752,PROD_000104,Motorola Moto E (2nd Gen) 32GB White,Electronics,Smartphones,Motorola,24762.02,0.0,24762.02,1,24762.02,0.0,24762.02,Kanpur,Uttar Pradesh,Tier1,Standard,36-45,COD,4,Standard,False,False,,4.0,Delivered,1,2015,1,0.23,True,3.8
TXN_2015_00002208,2015-01-22,CUST_2015_00010240,PROD_001927,Fitbit Tracker,Electronics,Smart Watch,Fitbit,19864.16,30.98,13710.85,1,13710.85,0.0,13710.85,Mumbai,Maharashtra,Metro,Standard,26-35,COD,3,Standard,False,True,Republic Day Sale,,Returned,1,2015,1,0.05,True,4.0
TXN_2015_00002209,2015-01-18,CUST_2015_00001394,PROD_000056,OnePlus OnePlus 2 32GB White,Electronics,Smartphones,OnePlus,42790.64,9.42,38757.97,1,38757.97,0.0,38757.97,Mumbai,Maharashtra,Metro,Standard,26-35,COD,7,Standard,False,False,,5.0,Delivered,1,2015,1,0.25,True,3.9
TXN_2015_00002210,2015-01-19,CUST_2015_00002302,PROD_001719,Xiaomi iPad 4GB RAM Black,Electronics,Tablets,Xiaomi,29675.17,0.0,29675.17,1,29675.17,0.0,29675.17,Pune,Maharashtra,Tier1,Standard,36-45,COD,6,Standard,False,False,,4.0,Delivered,1,2015,1,0.57,True,3.3
TXN_2015_00002211,2015-01-13,CUST_2015_00000971,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,Electronics,Smartphones,Samsung,86987.64,0.0,86987.64,2,173975.28,0.0,173975.28,Mumbai,Maharashtra,Metro,Premium,36-45,Credit Card,Express,Standard,False,False,,5.0,Returned,1,2015,1,0.16,False,3.7
TXN_2015_00002212,2015-01-13,CUST_2015_00007438,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,Electronics,Smartphones,Samsung,86987.64,21.42,68354.12,1,68354.12,0.0,68354.12,Delhi,Delhi,Metro,Standard,18-25,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.16,False,3.7
TXN_2015_00002213,2015-01-25,CUST_2015_00007944,PROD_000074,Xiaomi Redmi 2 32GB White,Electronics,Smartphones,Xiaomi,"₹17,718.71",55.09,7957.65,2,15915.3,0.0,15915.3,Kolkata,West Bengal,Metro,Budget,26-35,COD,3,Standard,False,True,Republic Day Sale,4.0,Delivered,1,2015,1,0.17,TRUE,3.6
TXN_2015_00002214,30/01/2015,CUST_2015_00011291,PROD_000035,Samsung Galaxy S6 Edge 32GB Blue,Electronics,Smartphones,Samsung,117289.33,24.83,88169.67,1,88169.67,0.0,88169.67,Mumbai,Maharashtra,Metro,Premium,36-45,COD,6,Standard,False,False,,4/5,Delivered,1,2015,1,0.16,False,3.6
TXN_2015_00002215,2015-01-11,CUST_2015_00010989,PROD_000073,Xiaomi Redmi 2 16GB White,Electronics,Smartphones,Xiaomi,43767.4,0.0,43767.4,1,43767.4,0.0,43767.4,mumba,Maharashtra,Metro,Standard,36-45,COD,4,Standard,False,False,,5.0,Delivered,1,2015,1,0.23,TRUE,4.2
TXN_2015_00002216,2015-01-19,CUST_2015_00000339,PROD_000006,Apple iPhone 6 16GB Blue,Electronics,Smartphones,Apple,"Rs 209,876",11.93,184835.33,1,184835.33,0.0,184835.33,Delhi,Delhi,Metro,Premium,,COD,3,Standard,FALSE,False,,,Returned,1,2015,1,0.17,True,3.3
TXN_2015_00002217,2015-01-26,CUST_2015_00008947,PROD_000080,Xiaomi Redmi Note 4G 64GB Black,Electronics,Smartphones,Xiaomi,26317.1,59.34,10701.02,1,10701.02,,10701.02,Pune,Maharashtra,Tier1,Budget,36-45,COD,4,Standard,False,True,Republic Day Sale,4.5,Delivered,1,2015,1,0.19,True,4.1
TXN_2015_00002218,2015-01-07,CUST_2015_00011417,PROD_000083,Xiaomi Redmi Note 4G 16GB Blue,Electronics,Smartphones,Xiaomi,33199.84,24.35,25116.22,1,25116.22,0.0,25116.22,Delhi,Delhi,Metro,Standard,55+,COD,4,Standard,False,False,,4.0/5.0,Delivered,1,2015,1,0.15,False,4.1
TXN_2015_00002219,10-01-2015,CUST_2015_00008272,PROD_001665,Alienware MacBook 4GB RAM Black,Electronics,Laptops,Alienware,"Rs 131,195",0.0,131194.65,2,262389.3,0.0,262389.3,Mumbai,Maharashtra,Metro,Standard,46-55,COD,4,Standard,False,0,,4.5,Delivered,1,2015,1,1.39,False,3.6
TXN_2015_00002220,2015-01-19,CUST_2015_00009072,PROD_000053,OnePlus OnePlus 2 32GB Black,Electronics,Smartphones,OnePlus,102649.14,0.0,102649.14,1,102649.14,0.0,102649.14,Pune,Maharashtra,Tier1,Standard,36-45,COD,3,Standard,False,False,,5.0,Delivered,1,2015,1,0.2,1,4.6
TXN_2015_00002221,02-01-2015,CUST_2015_00007966,PROD_001957,Noise Sports Watch Premium,Electronics,Smart Watch,Noise,37013.54,0.0,37013.54,1,37013.54,0.0,37013.54,Bangalore,Karnataka,Metro,Standard,,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.03,No,4.2
TXN_2015_00002222,2015-01-02,CUST_2015_00009421,PROD_000051,Samsung Galaxy J7 32GB Blue,Electronics,Smartphones,Samsung,19871.97,8.44,18194.66,1,18194.66,0.0,18194.66,Chennai,Tamil Nadu,Metro,Standard,36-45,COD,5,Standard,False,False,,,Delivered,1,2015,1,0.19,True,4.3
TXN_2015_00002223,2015-01-08,CUST_2015_00010070,PROD_001612,Apple Pavilion 8GB RAM Silver,Electronics,Laptops,Apple,51356.92,0.0,51356.92,1,51356.92,0.0,51356.92,Mumbai,Maharashtra,Metro,Standard,18-25,Net Banking,3,Standard,False,False,,4.5,Delivered,1,2015,1,2.69,1,3.7
TXN_2015_00002224,11-01-2015,CUST_2015_00003132,PROD_000034,Samsung Galaxy S6 Edge 16GB Blue,Electronics,Smartphones,Samsung,95494.86,0.0,95494.86,1,95494.86,0.0,95494.86,Pune,Maharashtra,Tier1,Standard,36-45,COD,6,Standard,False,FALSE,,4.5,Delivered,1,2015,1,0.18,True,3.3
TXN_2015_00002225,2015-01-25,CUST_2015_00004804,PROD_000066,Xiaomi Mi 4i 64GB Black,Electronics,Smartphones,Xiaomi,31102.54,65.6,10697.92,2,21395.84,0.0,21395.84,Ludhiana,Punjab,Tier2,Budget,26-35,COD,3,Standard,False,True,Republic Day Sale,4.0,Delivered,1,2015,1,0.19,True,4.2
TXN_2015_00002226,2015-01-12,CUST_2015_00008050,PROD_001755,JBL Headphones Premium,Electronics,Audio,JBL,12757.3,0.0,12757.3,1,12757.3,0.0,12757.3,Kolkata,West Bengal,Metro,Budget,26-35,COD,7,Standard,False,False,,,Delivered,1,2015,1,0.56,True,3.7
TXN_2015_00002227,14/01/2015,CUST_2015_00001650,PROD_000032,Samsung Galaxy S6 Edge 16GB White,Electronics,Smartphones,Samsung,97905.92,0.0,97905.92,2,195811.84,0.0,195811.84,Delhi,Delhi,Metro,Standard,26-35,COD,5,Standard,False,False,,5.0,Delivered,1,2015,1,0.2,True,4.3
TXN_2015_00002228,2015-01-12,CUST_2015_00000684,PROD_001839,Sennheiser TWS,Electronics,Audio,Sennheiser,"Rs 10,481",0.0,10481.43,1,10481.43,0.0,10481.43,Chennai,Tamil Nadu,Metro,Budget,18-25,COD,3,Standard,FALSE,False,,4.0,Delivered,1,2015,1,0.75,True,3.7
TXN_2015_00002229,2015-01-28,CUST_2015_00011854,PROD_000052,OnePlus OnePlus 2 16GB Black,Electronics,Smartphones,OnePlus,72564.1,14.7,61896.64,1,61896.64,0.0,61896.64,Chennai,Tamil Nadu,Metro,Premium,36-45,COD,4,Standard,False,False,,4.0,Delivered,1,2015,1,0.21,True,3.6
TXN_2015_00002230,2015-01-14,CUST_2015_00002437,PROD_000092,Motorola Moto G (3rd Gen) 16GB Gold,Electronics,Smartphones,Motorola,17869.25,0.0,17869.25,1,17869.25,0.0,17869.25,New Delhi,Delhi,Metro,Budget,26-35,COD,5,Standard,False,False,,4.0,Delivered,1,2015,1,0.24,TRUE,4.0
TXN_2015_00002231,2015-01-02,CUST_2015_00002600,PROD_001957,Noise Sports Watch Premium,Electronics,Smart Watch,Noise,37013.54,0.0,37013.54,1,37013.54,,37013.54,Jaipur,Rajasthan,Tier1,Standard,26-35,COD,4,Standard,False,False,,4.0,Delivered,1,2015,1,0.03,False,4.2
TXN_2015_00002232,2015-01-24,CUST_2015_00004167,PROD_001755,JBL Headphones Premium,Electronics,Audio,JBL,12757.3,35.99,8166.09,2,16332.18,0.0,16332.18,Indore,Madhya Pradesh,Tier1,Budget,,Credit Card,3,Standard,False,True,Republic Day Sale,4.5,Delivered,1,2015,1,0.56,True,3.7
TXN_2015_00002233,2015-01-18,CUST_2015_00011931,PROD_000040,Samsung Galaxy Note 5 16GB White,Electronics,Smartphones,Samsung,136176.95,0.0,136176.95,1,136176.95,0.0,136176.95,Ahmedabad,Gujarat,Tier1,Premium,,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.15,True,4.0
TXN_2015_00002234,17-01-2015,CUST_2015_00011874,PROD_000055,OnePlus OnePlus 2 16GB White,Electronics,Smartphones,OnePlus,54731.86,0.0,54731.86,1,54731.86,0.0,54731.86,Pune,Maharashtra,Tier1,Standard,36-45,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.2,True,4.1
TXN_2015_00002235,2015-01-06,CUST_2015_00010009,PROD_000104,Motorola Moto E (2nd Gen) 32GB White,Electronics,Smartphones,Motorola,24762.02,0.0,24762.02,1,24762.02,0.0,24762.02,Bangalore,Karnataka,Metro,Standard,18-25,COD,3,Standard,False,False,,3.0,Delivered,1,2015,1,0.23,True,3.8
TXN_2015_00002236,2015-01-11,CUST_2015_00003757,PROD_002002,LG Android TV,Electronics,TV & Entertainment,LG,179795.49,0.0,179795.49,2,359590.98,0.0,359590.98,Bangalore,Karnataka,Metro,Premium,18-25,Credit Card,6,Standard,False,False,,4.5,Delivered,1,2015,1,26.43,True,4.0
TXN_2015_00002237,2015-01-02,CUST_2015_00003034,PROD_001737,OnePlus Pad 4GB RAM Silver,Electronics,Tablets,OnePlus,39010.09,0.0,39010.09,3,117030.27,0.0,117030.27,Bangalore,Karnataka,Metro,Standard,18-25,COD,Same Day,Standard,False,FALSE,,,Delivered,1,2015,1,0.58,True,3.6
TXN_2015_00002238,2015-01-28,CUST_2015_00009448,PROD_000067,Xiaomi Mi 4i 16GB White,Electronics,Smartphones,Xiaomi,17116.37,24.35,12948.15,2,25896.3,0.0,25896.3,Coimbatore,Tamil Nadu,Tier2,Budget,18-25,Credit Card,6,Standard,False,False,,3.5,Delivered,1,2015,1,0.25,False,4.5
TXN_2015_00002239,2015-01-06,CUST_2015_00007514,PROD_000068,Xiaomi Mi 4i 32GB White,Electronics,Smartphones,Xiaomi,20258.29,18.54,16501.82,1,16501.82,0.0,16501.82,Pune,Maharashtra,Tier1,Standard,18-25,Debit Card,7,Standard,False,False,,5.0,Delivered,1,2015,1,0.15,True,3.7
TXN_2015_00002240,2015-01-08,CUST_2015_00011052,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,Electronics,Tablets,OnePlus,46234.09,0.0,46234.09,1,46234.09,0.0,46234.09,Indore,Madhya Pradesh,Tier1,Standard,26-35,COD,6,Standard,False,False,,,Delivered,1,2015,1,0.53,False,4.3
TXN_2015_00002241,01/17/2015,CUST_2015_00002287,PROD_001685,Apple Pad 4GB RAM Silver,Electronics,Tablets,Apple,23161.1,24.49,17488.09,1,17488.09,0.0,17488.09,Kolkata,West Bengal,Metro,Standard,26-35,COD,4,Standard,False,False,,4.5,Delivered,1,2015,1,0.56,True,3.3
TXN_2015_00002242,2015-01-04,CUST_2015_00010713,PROD_000058,OnePlus OnePlus X 16GB Black,Electronics,Smartphones,OnePlus,102741.22,21.85,80294.58,1,80294.58,0.0,80294.58,Surat,Gujarat,Tier1,Standard,18-25,COD,3,Standard,False,False,,5.0,Delivered,1,2015,1,0.16,True,3.7
TXN_2015_00002243,2015-01-01,CUST_2015_00005111,PROD_000085,Motorola Moto G (3rd Gen) 16GB Black,Electronics,Smartphones,Motorola,21947.26,25.9,16261.87,2,32523.74,0.0,32523.74,Mumbai,Maharashtra,Metro,Standard,,COD,5,Standard,False,False,,5.0,Delivered,1,2015,1,0.22,True,3.5
TXN_2015_00002244,2015-01-10,CUST_2015_00003787,PROD_000062,OnePlus OnePlus X 16GB Blue,Electronics,Smartphones,OnePlus,"Rs 60,643",28.33,43461.88,1,43461.88,0.0,43461.88,Chennai,Tamil Nadu,Metro,Budget,26-35,COD,4,Standard,False,False,,5.0 stars,Delivered,1,2015,1,0.23,TRUE,3.4
TXN_2015_00002245,2015-01-27,CUST_2015_00010881,PROD_000029,Samsung Galaxy S6 Edge 16GB Black,Electronics,Smartphones,Samsung,74885.61,14.7,63875.0,1,63875.0,0.0,63875.0,Nagpur,Maharashtra,Tier1,Standard,26-35,COD,6,Standard,False,False,,5.0,Delivered,1,2015,1,0.17,True,3.8
TXN_2015_00002246,12/01/2015,CUST_2015_00007513,PROD_000096,Motorola Moto X Play 32GB White,Electronics,Smartphones,Motorola,24160.32,10.03,21737.04,3,65211.12,0.0,65211.12,Delhi,Delhi,Metro,Standard,18-25,COD,4,Standard,False,False,,4.5,Delivered,1,2015,1,0.21,True,4.1
TXN_2015_00002247,2015-01-05,CUST_2015_00009553,PROD_000069,Xiaomi Mi 4i 64GB White,Electronics,Smartphones,Xiaomi,22779.49,0.0,22779.49,1,22779.49,0.0,22779.49,Kanpur,Uttar Pradesh,Tier1,Standard,18-25,COD,7,Standard,False,False,,,Delivered,1,2015,1,0.23,False,3.6
TXN_2015_00002248,2015-01-29,CUST_2015_00003320,PROD_001652,Alienware Inspiron 4GB RAM Black,Electronics,Laptops,Alienware,185009.58,0.0,185009.58,1,185009.58,0.0,185009.58,Hyderabad,Telangana,Metro,Premium,,COD,4,Standard,False,False,,,Delivered,1,2015,1,1.62,True,4.6
TXN_2015_00002249,2015-01-31,CUST_2015_00002170,PROD_000084,Xiaomi Redmi Note 4G 32GB Blue,Electronics,Smartphones,Xiaomi,30990.65,0.0,30990.65,1,30990.65,,30990.65,Lucknow,Uttar Pradesh,Tier1,Standard,55+,COD,4,Standard,False,False,,5.0,Delivered,1,2015,1,0.19,True,4.2
TXN_2015_00002250,2015-01-15,CUST_2015_00003092,PROD_000001,Apple iPhone 6 16GB Black,Electronics,Smartphones,Apple,190469.1,0.0,190469.1,1,190469.1,0.0,190469.1,Mumbai,Maharashtra,Metro,Premium,,COD,3,Standard,False,False,,4.5,Delivered,1,2015,1,0.21,True,3.9
TXN_2015_00002251,2015-01-30,CUST_2015_00011482,PROD_000091,Motorola Moto G (3rd Gen) 64GB Blue,Electronics,Smartphones,Motorola,17790.72,0.0,17790.72,1,17790.72,0.0,17790.72,Chennai,Tamil Nadu,Metro,Standard,,COD,7,Standard,False,False,,4.0,Delivered,1,2015,1,0.22,1,3.4
TXN_2015_00002252,2015-01-13,CUST_2015_00001366,PROD_000105,Motorola Moto E (2nd Gen) 64GB White,Electronics,Smartphones,Motorola,21211.5,0.0,21211.5,1,21211.5,0.0,21211.5,Lucknow,Uttar Pradesh,Tier1,Standard,18-25,COD,5,Standard,False,False,,,Delivered,1,2015,1,0.21,False,3.8
TXN_2015_00002253,2015-01-14,CUST_2015_00002809,PROD_000095,Motorola Moto X Play 16GB White,Electronics,Smartphones,Motorola,23391.49,0.0,23391.49,2,46782.98,0.0,46782.98,Ahmedabad,Gujarat,Tier1,Standard,26-35,COD,5,Standard,False,False,,4.5,Delivered,1,2015,1,0.16,False,3.7
TXN_2015_00002254,2015-01-11,CUST_2015_00004303,PROD_001660,Alienware Aspire 4GB RAM Silver,Electronics,Laptops,Alienware,43572.75,0.0,43572.75,1,43572.75,0.0,43572.75,Chennai,Tamil Nadu,Metro,Budget,26-35,COD,5,Standard,FALSE,False,,4.5,Delivered,1,2015,1,1.99,False,3.3
TXN_2015_00002255,2015-01-25,CUST_2015_00008686,PROD_001820,OnePlus Neckband Premium,Electronics,Audio,OnePlus,19375.09,67.12,6369.71,1,6369.71,,6369.71,Bareilly,Uttar Pradesh,Rural,Budget,26-35,COD,5,Standard,False,True,Republic Day Sale,,Delivered,1,2015,1,0.42,False,3.5
TXN_2015_00002256,2015-01-21,CUST_2015_00001187,PROD_001820,OnePlus Neckband Premium,Electronics,Audio,OnePlus,19375.09,43.46,10955.32,2,21910.64,0.0,21910.64,Vadodara,Gujarat,Tier2,Budget,18-25,COD,4,Standard,False,True,Republic Day Sale,3.5,Delivered,1,2015,1,0.42,False,3.5
TXN_2015_00002257,2015-01-20,CUST_2015_00006973,PROD_001710,Lenovo Tab M10 8GB RAM Black,Electronics,Tablets,Lenovo,56337.89,51.9,27100.02,1,27100.02,0.0,27100.02,Bangalore,Karnataka,Metro,Standard,,COD,4,Standard,False,Yes,Republic Day Sale,,Delivered,1,2015,1,0.49,True,4.1
TXN_2015_00002258,2015-01-31,CUST_2015_00000649,PROD_001943,Garmin Sports Watch Premium,Electronics,Smart Watch,Garmin,45182.31,0.0,45182.31,2,90364.62,0.0,90364.62,Jaipur,Rajasthan,Tier1,Standard,18-25,COD,4,Standard,False,False,,4.5,Delivered,1,2015,1,0.07,True,4.2
TXN_2015_00002259,2015-01-11,CUST_2015_00009554,PROD_000065,Xiaomi Mi 4i 32GB Black,Electronics,Smartphones,Xiaomi,25093.87,0.0,25093.87,1,25093.87,0.0,25093.87,delhi,Delhi,Metro,Standard,36-45,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.16,True,4.5
TXN_2015_00002260,2015-01-24,CUST_2015_00009375,PROD_001884,Apple Fitness Band Premium,Electronics,Smart Watch,Apple,39490.87,20.14,31537.07,1,31537.07,0.0,31537.07,Kolkata,West Bengal,Metro,Standard,36-45,COD,5,Standard,False,True,Republic Day Sale,4.5,Delivered,1,2015,1,0.04,True,4.3
TXN_2015_00002261,2015-01-24,CUST_2015_00011885,PROD_001639,MSI Aspire 4GB RAM Silver,Electronics,Laptops,MSI,64917.57,59.92,26016.74,1,26016.74,0.0,26016.74,Saharanpur,Uttar Pradesh,Rural,Budget,18-25,COD,3,Standard,False,Yes,Republic Day Sale,4.5,Returned,1,2015,1,2.68,True,4.1
TXN_2015_00002262,2015-01-30,CUST_2015_00011714,PROD_001943,Garmin Sports Watch Premium,Electronics,Smart Watch,Garmin,45182.31,0.0,45182.31,1,45182.31,0.0,45182.31,Jaipur,Rajasthan,Tier1,Standard,36-45,COD,6,Standard,False,False,,4.5,Delivered,1,2015,1,0.07,True,4.2
TXN_2015_00002263,2015-01-01,CUST_2015_00002110,PROD_001692,Samsung Galaxy Tab 8GB RAM Silver,Electronics,Tablets,Samsung,77250.03,0.0,77250.03,1,77250.03,0.0,77250.03,Chennai,Tamil Nadu,Metro,Standard,,COD,5,Standard,False,False,,5.0,Cancelled,1,2015,1,0.43,False,4.8
TXN_2015_00002264,2015-01-10,CUST_2015_00006187,PROD_000036,Samsung Galaxy S6 Edge 16GB Gold,Electronics,Smartphones,Samsung,88872.68,0.0,88872.68,2,177745.36,0.0,177745.36,Chandigarh,Punjab,Tier2,Standard,26-35,Credit Card,6,Standard,No,False,,5.0,Delivered,1,2015,1,0.16,No,3.9
TXN_2015_00002265,2015-01-04,CUST_2015_00009479,PROD_000021,Samsung Galaxy S6 16GB Black,Electronics,Smartphones,Samsung,123614.29,0.0,123614.29,1,123614.29,0.0,123614.29,Chennai,Tamil Nadu,Metro,Premium,18-25,COD,4,Standard,False,False,,4.0,Returned,1,2015,1,0.19,True,4.7
TXN_2015_00002266,2015-01-05,CUST_2015_00009656,PROD_000003,Apple iPhone 6 64GB Black,Electronics,Smartphones,Apple,118141.16,0.0,118141.16,1,118141.16,0.0,118141.16,Kolkata,West Bengal,Metro,Standard,26-35,COD,3,Standard,False,False,,,Delivered,1,2015,1,0.22,True,4.6
TXN_2015_00002267,2015-01-04,CUST_2015_00008718,PROD_001614,Apple VivoBook 4GB RAM Silver,Electronics,Laptops,Apple,109664.46,0.0,109664.46,2,219328.92,0.0,219328.92,Chennai,Tamil Nadu,Metro,Standard,,Debit Card,3,Standard,False,False,,4.5,Delivered,1,2015,1,1.98,False,3.2
TXN_2015_00002268,2015-01-03,CUST_2015_00008657,PROD_001737,OnePlus Pad 4GB RAM Silver,Electronics,Tablets,OnePlus,39010.09,16.58,32541.64,1,32541.64,,32541.64,Pune,Maharashtra,Tier1,Standard,,COD,4,Standard,False,False,,5.0,Delivered,1,2015,1,0.58,True,3.6
TXN_2015_00002269,2015-01-06,CUST_2015_00000854,PROD_001639,MSI Aspire 4GB RAM Silver,Electronics,Laptops,MSI,64917.57,0.0,64917.57,1,64917.57,0.0,64917.57,Mumbai,Maharashtra,Metro,Standard,36-45,COD,4,Standard,False,False,,5.0,Delivered,1,2015,1,2.68,True,4.1
TXN_2015_00002270,2015-01-06,CUST_2015_00010591,PROD_001899,Xiaomi Watch Premium,Electronics,Smart Watch,Xiaomi,46458.94,0.0,46458.94,1,46458.94,0.0,46458.94,Mumbai,Maharashtra,Metro,Premium,18-25,COD,3,Standard,False,False,,3.5,Delivered,1,2015,1,0.06,True,4.2
TXN_2015_00002271,2015-01-18,CUST_2015_00005954,PROD_001719,Xiaomi iPad 4GB RAM Black,Electronics,Tablets,Xiaomi,29675.17,5.83,27944.16,1,27944.16,0.0,27944.16,Hyderabad,Telangana,Metro,Standard,18-25,COD,7,Standard,FALSE,False,,,Delivered,1,2015,1,0.57,True,3.3
TXN_2015_00002272,2015-01-28,CUST_2015_00000924,PROD_000077,Xiaomi Redmi 2 32GB Blue,Electronics,Smartphones,Xiaomi,20175.12,0.0,20175.12,2,40350.24,0.0,40350.24,Vadodara,Gujarat,Tier2,Budget,18-25,COD,4,Standard,False,False,,5.0,Delivered,1,2015,1,0.19,TRUE,4.3
TXN_2015_00002273,2015-01-16,CUST_2015_00004626,PROD_000083,Xiaomi Redmi Note 4G 16GB Blue,Electronics,Smartphones,Xiaomi,33199.84,0.0,33199.84,3,99599.52,0.0,99599.52,Kolkata,West Bengal,Metro,Standard,18-25,COD,4,Standard,False,No,,,Delivered,1,2015,1,0.15,False,4.1
TXN_2015_00002274,02-01-2015,CUST_2015_00010334,PROD_000102,Motorola Moto E (2nd Gen) 32GB Black,Electronics,Smartphones,Motorola,20006.12,0.0,20006.12,1,20006.12,0.0,20006.12,Saharanpur,Uttar Pradesh,Rural,Budget,18-25,COD,4,Standard,False,False,,4.5,Delivered,1,2015,1,0.16,0,3.3
TXN_2015_00002275,2015-01-26,CUST_2015_00005102,PROD_001639,MSI Aspire 4GB RAM Silver,Electronics,Laptops,MSI,64917.57,64.09,23315.07,1,23315.07,0.0,23315.07,Ahmedabad,Gujarat,Tier1,Standard,18-25,COD,3,Standard,False,True,Republic Day Sale,5.0,Delivered,1,2015,1,2.68,True,4.1
TXN_2015_00002276,2015-01-24,CUST_2015_00009161,PROD_001839,Sennheiser TWS,Electronics,Audio,Sennheiser,10481.43,64.16,3756.84,1,3756.84,0.0,3756.84,Kolkata,West Bengal,Metro,Budget,26-35,Net Banking,3,Standard,False,True,Republic Day Sale,4.0,Delivered,1,2015,1,0.75,True,3.7
TXN_2015_00002277,2015-01-31,CUST_2015_00005996,PROD_000085,Motorola Moto G (3rd Gen) 16GB Black,Electronics,Smartphones,Motorola,21947.26,9.55,19852.22,1,19852.22,0.0,19852.22,Vadodara,Gujarat,Tier2,Standard,26-35,COD,3,Standard,False,False,,4.0,Delivered,1,2015,1,0.22,1,3.5
TXN_2015_00002278,09/01/2015,CUST_2015_00007373,PROD_000022,Samsung Galaxy S6 32GB Black,Electronics,Smartphones,Samsung,140946.79,0.0,140946.79,2,281893.58,0.0,281893.58,Pune,Maharashtra,Tier1,Premium,36-45,COD,6,Standard,0,False,,,Delivered,1,2015,1,0.17,True,3.6
TXN_2015_00002279,2015-01-08,CUST_2015_00000596,PROD_001983,Samsung OLED TV,Electronics,TV & Entertainment,Samsung,38884.19,17.5,32077.85,1,32077.85,0.0,32077.85,Bhubaneswar,Odisha,Tier2,Standard,18-25,Debit Card,3,Standard,False,No,,5.0,Delivered,1,2015,1,25.87,False,3.9
TXN_2015_00002280,2015-01-13,CUST_2015_00003043,PROD_000053,OnePlus OnePlus 2 32GB Black,Electronics,Smartphones,OnePlus,102649.14,0.0,102649.14,1,102649.14,0.0,102649.14,Kolkata,West Bengal,Metro,Premium,26-35,COD,6,Standard,False,False,,5.0,Delivered,1,2015,1,0.2,True,4.6
TXN_2015_00002281,2015-01-24,CUST_2015_00007763,PROD_001710,Lenovo Tab M10 8GB RAM Black,Electronics,Tablets,Lenovo,56337.89,50.96,27625.4,1,27625.4,0.0,27625.4,Surat,Gujarat,Tier1,Premium,18-25,COD,5,Standard,False,True,Republic Day Sale,5.0,Delivered,1,2015,1,0.49,True,4.1
TXN_2015_00002282,2015-01-19,CUST_2015_00002884,PROD_001949,Noise Watch Premium,Electronics,Smart Watch,Noise,46680.9,0.0,46680.9,3,140042.7,,140042.7,Chennai,Tamil Nadu,Metro,Premium,18-25,COD,3,Standard,False,False,,5.0,Delivered,1,2015,1,0.07,True,4.3
TXN_2015_00002283,2015-01-19,CUST_2015_00011467,PROD_000096,Motorola Moto X Play 32GB White,Electronics,Smartphones,Motorola,24160.32,0.0,24160.32,1,24160.32,,24160.32,Bangalore,Karnataka,Metro,Standard,18-25,Credit Card,4,Standard,0,False,,,Delivered,1,2015,1,0.21,True,4.1
TXN_2015_00002284,2015-01-26,CUST_2015_00007993,PROD_000003,Apple iPhone 6 64GB Black,Electronics,Smartphones,Apple,118141.16,62.41,44412.45,1,44412.45,0.0,44412.45,Delhi,Delhi,Metro,Standard,26-35,COD,6,Standard,False,True,Republic Day Sale,5.0,Delivered,1,2015,1,0.22,True,4.6
TXN_2015_00002285,2015-01-16,CUST_2015_00007572,PROD_001692,Samsung Galaxy Tab 8GB RAM Silver,Electronics,Tablets,Samsung,77250.03,0.0,77250.03,1,77250.03,0.0,77250.03,Bangalore,Karnataka,Metro,Standard,36-45,Credit Card,3,Standard,False,False,,,Delivered,1,2015,1,0.43,False,4.8
TXN_2015_00002286,2015-01-09,CUST_2015_00005131,PROD_001640,MSI Aspire 4GB RAM Black,Electronics,Laptops,MSI,69584.33,0.0,69584.33,1,69584.33,0.0,69584.33,Pune,Maharashtra,Tier1,Standard,36-45,COD,4,Standard,False,False,,4.5,Delivered,1,2015,1,2.66,True,3.2
TXN_2015_00002287,2015-01-21,CUST_2015_00009068,PROD_000058,OnePlus OnePlus X 16GB Black,Electronics,Smartphones,OnePlus,102741.22,46.34,55126.39,2,110252.78,0.0,110252.78,Chennai,Tamil Nadu,Metro,Premium,46-55,Debit Card,-1,Standard,No,True,Republic Day Sale,5.0,Delivered,1,2015,1,0.16,True,3.7
TXN_2015_00002288,2015-01-29,CUST_2015_00010863,PROD_000009,Apple iPhone 6 Plus 16GB Black,Electronics,Smartphones,Apple,114096.63,0.0,114096.63,1,114096.63,0.0,114096.63,Bangalore,Karnataka,Metro,Standard,26-35,COD,5,Standard,False,False,,5.0,Delivered,1,2015,1,0.17,True,3.6
